"","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"X6.phosphofructokinase..2.7.1.11."," 0"," 0"," 0"," 1"," 4"," 0","10"," 4"," 5"," 1","28"," 1","20","18","13","17"," 0"
"Transferred.entry..2.7.10.1.and.2.7.10.2..2.7.1.112.","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","0","0"
"Deoxyguanosine.kinase..2.7.1.113.","0","0","0","0","0","0","0","0","0","2","9","0","4","2","0","7","0"
"Gluconokinase..2.7.1.12.","0","1","0","2","0","5","2","8","4","4","6","4","7","3","5","6","0"
"Phosphoenolpyruvate..glycerone.phosphotransferase..2.7.1.121.","0","0","0","2","0","0","2","2","0","1","1","0","1","2","0","1","0"
"Inositol.trisphosphate.3.kinase..2.7.1.127.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Dehydrogluconokinase..2.7.1.13.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"Tetraacyldisaccharide.4..kinase..2.7.1.130."," 0"," 2"," 0"," 0"," 5"," 0"," 8"," 0"," 4"," 0","23"," 4"," 8","11"," 5"," 3"," 2"
"Phosphatidylinositol.3.kinase..2.7.1.137.","0","0","0","0","0","0","0","1","1","0","3","0","1","0","0","0","1"
"Tagatose.6.phosphate.kinase..2.7.1.144.","0","0","0","0","1","6","1","0","0","0","1","0","1","0","6","1","1"
"Deoxynucleoside.kinase..2.7.1.145.","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"X4..cytidine.5..diphospho..2.C.methyl.D.erythritol.kinase..2.7.1.148."," 0"," 0"," 0"," 0"," 9"," 0"," 6"," 1"," 6"," 6","24"," 1","10"," 3","10","10"," 0"
"Ribokinase..2.7.1.15."," 0"," 0"," 0"," 1"," 6"," 0"," 0"," 5"," 4"," 1","10"," 2","11"," 4"," 4","15"," 0"
"X1.phosphatidylinositol.3.phosphate.5.kinase..2.7.1.150.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Adenosylcobinamide.kinase..2.7.1.156.","0","0","0","3","1","0","0","0","0","0","4","0","3","0","0","1","0"
"Ribulokinase..2.7.1.16."," 0"," 0"," 0"," 0"," 2"," 0"," 2"," 5"," 8"," 2","25"," 6","10","13"," 4","11"," 0"
"CTP.dependent.riboflavin.kinase..2.7.1.161.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0"
"X3.deoxy.D.manno.octulosonic.acid.kinase..2.7.1.166.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Xylulokinase..2.7.1.17."," 0"," 1"," 0"," 2"," 7"," 4"," 8"," 6"," 1"," 0","30"," 8","26","17"," 9","18"," 1"
"Anhydro.N.acetylmuramic.acid.kinase..2.7.1.170."," 0"," 0"," 0"," 0"," 6"," 5"," 0"," 0"," 8"," 0","29"," 1","12"," 3"," 3"," 8"," 1"
"Maltokinase..2.7.1.175.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Phosphoribulokinase..2.7.1.19.","0","0","0","0","2","6","2","0","1","0","3","4","7","0","4","1","0"
"Glucokinase..2.7.1.2."," 1"," 2"," 0"," 0","14"," 5"," 3"," 9"," 7"," 5","39","13","21","24","15","25"," 1"
"Adenosine.kinase..2.7.1.20.","0","0","0","1","3","0","1","0","2","0","7","0","2","5","3","4","0"
"Thymidine.kinase..2.7.1.21."," 0"," 0"," 0"," 0"," 1"," 6"," 2"," 7"," 1"," 0","14"," 1"," 7","20","13"," 7"," 0"
"Ribosylnicotinamide.kinase..2.7.1.22.","0","0","0","0","1","4","3","1","3","1","8","4","4","0","2","0","0"
"NAD....kinase..2.7.1.23."," 0"," 1"," 0"," 0","12"," 4"," 7","12"," 8"," 5","59"," 2","30","32","16","34"," 2"
"Dephospho.CoA.kinase..2.7.1.24."," 0"," 1"," 0"," 2"," 2"," 3"," 1"," 3"," 2"," 1"," 7"," 6","12"," 6"," 5"," 5"," 2"
"Adenylyl.sulfate.kinase..2.7.1.25."," 0"," 0"," 0"," 0"," 0"," 0"," 9"," 3"," 1"," 0","12"," 1"," 8"," 6","13","18"," 1"
"Riboflavin.kinase..2.7.1.26."," 0"," 0"," 0"," 1"," 2"," 4"," 2"," 2"," 9"," 5"," 8"," 6"," 9"," 8"," 9","10"," 0"
"Glycerone.kinase..2.7.1.29."," 0"," 0"," 0"," 0"," 2"," 3"," 0"," 1"," 2"," 2"," 8"," 2","12","11","17"," 7"," 0"
"Glycerol.kinase..2.7.1.30."," 0"," 0"," 0"," 0","24","11","17","18","14"," 8","68","16","54","46","30","48"," 0"
"Glycerate.3.kinase..2.7.1.31.","0","0","0","0","4","3","3","1","5","2","8","2","3","0","3","7","1"
"Pantothenate.kinase..2.7.1.33."," 0"," 0"," 0"," 0"," 0"," 3"," 1"," 4"," 0"," 0","25"," 2","23","18","13","23"," 0"
"Pyridoxal.kinase..2.7.1.35."," 0"," 7"," 0"," 0"," 7"," 0"," 6"," 3","11"," 0","15"," 8","11"," 9","17","14"," 0"
"Mevalonate.kinase..2.7.1.36.","0","0","0","0","0","0","0","0","0","0","5","0","5","3","1","3","1"
"Homoserine.kinase..2.7.1.39."," 0"," 1"," 0"," 4","11"," 4","11"," 8"," 4"," 4","19"," 4","16"," 9","11","24"," 0"
"Fructokinase..2.7.1.4."," 1"," 0"," 0"," 1"," 6"," 4"," 5"," 1"," 2"," 3","15"," 1","13"," 7"," 7"," 9"," 0"
"Pyruvate.kinase..2.7.1.40."," 0"," 0"," 0"," 0","17","16"," 7","24","15","18","88","17","63","53","38","69"," 2"
"X2.dehydro.3.deoxygluconokinase..2.7.1.45.","0","0","0","0","4","1","1","0","9","2","9","3","4","0","8","4","0"
"D.ribulokinase..2.7.1.47.","0","0","0","0","0","3","0","0","1","0","1","0","4","0","0","0","0"
"Uridine.kinase..2.7.1.48.","0","0","0","0","0","0","1","0","0","0","4","0","6","3","0","0","0"
"Hydroxymethylpyrimidine.kinase..2.7.1.49.","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0"
"Rhamnulokinase..2.7.1.5.","0","0","0","0","3","3","0","0","4","0","1","1","8","1","8","2","0"
"Hydroxyethylthiazole.kinase..2.7.1.50.","0","0","0","0","2","1","0","0","4","7","5","0","9","0","1","2","0"
"Fucokinase..2.7.1.52.","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"L.xylulokinase..2.7.1.53.","0","1","0","0","0","5","1","0","0","0","0","0","0","0","3","0","0"
"X1.phosphofructokinase..2.7.1.56.","1","0","0","0","0","3","0","1","0","3","4","2","7","0","4","7","0"
"X2.dehydro.3.deoxygalactonokinase..2.7.1.58.","1","2","0","0","1","0","0","0","0","0","4","2","3","1","3","8","1"
"N.acetylglucosamine.kinase..2.7.1.59.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"Galactokinase..2.7.1.6."," 0"," 1"," 0"," 6"," 2","10"," 0"," 4"," 2"," 0","27"," 7","18"," 5"," 5"," 6"," 0"
"Polyphosphate..glucose.phosphotransferase..2.7.1.63.","0","0","0","0","0","0","0","0","0","0","0","1","0","5","4","2","0"
"X1.phosphatidylinositol.4.kinase..2.7.1.67.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"X1.phosphatidylinositol.4.phosphate.5.kinase..2.7.1.68.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Protein.N.pi..phosphohistidine..sugar.phosphotransferase..2.7.1.69.","  0","  0","  0"," 11"," 51"," 77"," 80"," 20"," 56"," 52","167"," 71","143"," 55","175"," 34","  0"
"Shikimate.kinase..2.7.1.71."," 0"," 1"," 0"," 0"," 5"," 1"," 1"," 4"," 4"," 8"," 9"," 3","14"," 1","11"," 5"," 3"
"Streptomycin.6.kinase..2.7.1.72.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Inosine.kinase..2.7.1.73.","0","0","0","0","2","3","0","1","0","0","4","3","6","2","7","3","0"
"Deoxyadenosine.kinase..2.7.1.76."," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0","11"," 0"," 2"," 4"," 0"," 9"," 0"
"Polynucleotide.5..hydroxyl.kinase..2.7.1.78.","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0"
"Pseudouridine.kinase..2.7.1.83.","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0"
"Streptomycin.3...kinase..2.7.1.87.","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"Thiamine.kinase..2.7.1.89.","0","0","0","1","1","0","2","0","1","0","0","0","0","0","6","0","0"
"Diphosphate..fructose.6.phosphate.1.phosphotransferase..2.7.1.90.","0","0","0","0","0","0","0","0","0","0","1","0","0","6","3","9","0"
"X5.dehydro.2.deoxygluconokinase..2.7.1.92."," 0"," 0"," 0"," 0"," 3"," 1"," 2"," 0"," 9"," 0"," 7"," 0","13"," 1"," 2"," 0"," 0"
"Kanamycin.kinase..2.7.1.95.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Transferases....Transferring.phosphorous.containing.groups....Protein.tyrosine.kinases..2.7.10..."," 0"," 3"," 1"," 0"," 9"," 3"," 2"," 1"," 1"," 2","16"," 5"," 6"," 0"," 3"," 0"," 2"
"Receptor.protein.tyrosine.kinase..2.7.10.1."," 0"," 1"," 0"," 0"," 5"," 2"," 0"," 0"," 0"," 1","13"," 6"," 5"," 1"," 0"," 5"," 0"
"Non.specific.protein.tyrosine.kinase..2.7.10.2."," 0"," 2"," 0"," 0","14","19"," 5"," 1"," 2"," 2","51","11","32","30","14","16"," 1"
"Transferases....Transferring.phosphorous.containing.groups....Protein.serine.threonine.kinases..2.7.11..."," 0"," 1"," 0"," 0"," 3"," 2"," 0"," 7"," 2"," 0","54"," 8","15","15"," 2","18"," 0"
"Non.specific.serine.threonine.protein.kinase..2.7.11.1."," 0"," 0"," 0"," 0","30"," 0"," 0","11"," 7"," 8","47"," 0","41","37","23","46"," 0"
"cAMP.dependent.protein.kinase..2.7.11.11.","0","0","0","0","1","0","1","0","2","0","0","0","0","0","0","1","0"
"Protein.kinase.C..2.7.11.13.","0","0","0","0","1","0","0","0","0","3","0","0","3","0","0","0","0"
"Rhodopsin.kinase..2.7.11.14.","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0"
"X.Beta.adrenergic.receptor..kinase..2.7.11.15.","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0"
"Calcium.calmodulin.dependent.protein.kinase..2.7.11.17.","1","0","0","0","2","0","0","0","5","0","0","0","3","0","3","6","0"
"X.Myosin.light.chain..kinase..2.7.11.18.","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0"
"Polo.kinase..2.7.11.21.","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0"
"Cyclin.dependent.kinase..2.7.11.22.","0","0","1","0","0","0","0","0","1","3","0","1","1","1","0","0","1"
"X.RNA.polymerase..subunit.kinase..2.7.11.23.","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"Mitogen.activated.protein.kinase..2.7.11.24.","0","0","0","0","1","0","0","2","1","1","0","0","0","1","0","0","0"
"Mitogen.activated.protein.kinase.kinase.kinase..2.7.11.25.","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","1","0"
"X.Pyruvate..phosphate.dikinase..kinase..2.7.11.32.","0","0","0","0","1","0","1","0","0","0","0","0","0","2","1","8","0"
"X.Isocitrate.dehydrogenase..NADP......kinase..2.7.11.5."," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 1"," 0","24"," 3","20","10","11","21"," 0"
"X.Myosin.heavy.chain..kinase..2.7.11.7.","0","0","0","0","4","0","0","0","2","0","0","0","0","0","1","1","0"
"Dual.specificity.kinase..2.7.12.1.","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","1"
"Mitogen.activated.protein.kinase.kinase..2.7.12.2.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Transferases....Transferring.phosphorous.containing.groups....Protein.histidine.kinases..2.7.13...","0","0","0","0","0","2","1","0","0","0","2","0","1","2","0","4","2"
"Protein.histidine.pros.kinase..2.7.13.1.","0","0","0","0","0","0","0","0","0","0","2","1","1","2","0","5","0"
"Histidine.kinase..2.7.13.3.","  0","  0","  0","  0","113"," 39"," 24"," 65"," 82","  3","386"," 59","353","210","188","305","  0"
"Transferases....Transferring.phosphorous.containing.groups....Phosphotransferases.with.a.carboxyl.group.as.acceptor..2.7.2...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Acetate.kinase..2.7.2.1."," 0"," 0"," 0"," 0"," 6"," 2"," 0"," 7"," 8"," 8","25"," 4","26","10","21","12"," 0"
"Glutamate.5.kinase..2.7.2.11."," 0"," 0"," 0"," 0","15"," 0"," 8"," 1"," 1"," 3","32"," 6","37","16","18","17"," 0"
"Propionate.kinase..2.7.2.15.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Carbamate.kinase..2.7.2.2.","0","0","0","0","0","0","1","0","0","0","0","0","0","3","1","0","0"
"Phosphoglycerate.kinase..2.7.2.3."," 0"," 2"," 0"," 0","15","10"," 8"," 8"," 4","17","41"," 4","33","35","23","37"," 0"
"Aspartate.kinase..2.7.2.4."," 0"," 0"," 0"," 0","16","16","14","31","17"," 4","92","21","69","49","34","61"," 0"
"Butyrate.kinase..2.7.2.7.","1","0","1","0","0","0","0","2","0","1","0","0","0","0","0","0","0"
"Acetylglutamate.kinase..2.7.2.8."," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 3"," 9"," 0","35"," 0","24","29","15","16"," 0"
"Transferases....Transferring.phosphorous.containing.groups....Phosphotransferases.with.a.nitrogenous.group.as.acceptor..2.7.3...","  0","  0","  0","  3"," 80"," 63"," 55"," 52"," 56"," 15","168"," 48","154","100"," 88","100","  0"
"Phosphoenolpyruvate..protein.phosphotransferase..2.7.3.9."," 0"," 0"," 0"," 1","27","22","31","18","15","25","98","11","92","37","27","75"," 0"
"Transferases....Transferring.phosphorous.containing.groups....Phosphotransferases.with.a.phosphate.group.as.acceptor..2.7.4..."," 0"," 0"," 0"," 0"," 6"," 1"," 0"," 7"," 1"," 0","51"," 7","26","15"," 1","17"," 0"
"Polyphosphate.kinase..2.7.4.1.","  0","  0","  0","  5"," 23"," 14"," 24"," 54"," 31"," 17","102"," 30"," 70"," 88"," 41"," 86","  2"
"UMP.CMP.kinase..2.7.4.14.","0","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0"
"Thiamine.phosphate.kinase..2.7.4.16."," 2"," 7"," 0"," 2","16"," 3"," 8"," 8"," 8","11","36"," 3","28","17"," 7","23"," 4"
"Phosphomevalonate.kinase..2.7.4.2.","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"UMP.kinase..2.7.4.22."," 0","10"," 0"," 0","13"," 3"," 7"," 6"," 4"," 7","48"," 6","28","29","15","47"," 2"
"Ribose.1.5.bisphosphate.phosphokinase..2.7.4.23.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"X.d.CMP.kinase..2.7.4.25."," 0"," 0"," 0"," 0"," 2"," 0"," 1"," 5"," 1"," 0"," 5"," 2","13"," 5"," 4","11"," 1"
"X..Pyruvate..phosphate.dikinase..phosphate..phosphotransferase..2.7.4.27.","0","0","0","0","1","0","1","0","0","0","0","0","0","2","1","6","0"
"Adenylate.kinase..2.7.4.3."," 0"," 0"," 0"," 0","14"," 5"," 1"," 1"," 4"," 4","47"," 1","30","23","14","17"," 0"
"Nucleoside.diphosphate.kinase..2.7.4.6."," 0"," 0"," 0"," 0"," 5"," 1"," 2"," 2"," 0"," 0","18"," 0"," 4"," 5","13","21"," 0"
"Phosphomethylpyrimidine.kinase..2.7.4.7."," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0","13"," 0","11"," 8"," 8","17"," 0"
"Guanylate.kinase..2.7.4.8."," 0"," 0"," 0"," 0","18"," 6"," 6","13"," 4","12","29"," 4","28","21","13","25"," 0"
"dTMP.kinase..2.7.4.9."," 0"," 0"," 0"," 0"," 8"," 0"," 0"," 0"," 6"," 0","24"," 4"," 2"," 3","15"," 5"," 0"
"Ribose.phosphate.diphosphokinase..2.7.6.1."," 0"," 0"," 0"," 0","11"," 0"," 5"," 2","10","22","61"," 4","46","27","37","57"," 0"
"Thiamine.diphosphokinase..2.7.6.2.","0","0","0","0","2","0","2","0","2","0","4","0","0","5","1","2","0"
"X2.amino.4.hydroxy.6.hydroxymethyldihydropteridine.diphosphokinase..2.7.6.3.","0","2","0","1","3","2","2","1","1","0","7","3","6","1","1","3","0"
"GTP.diphosphokinase..2.7.6.5.","  0","  0","  0","  0"," 50","  9"," 41"," 46"," 45"," 17","197"," 18","113"," 91"," 75","126"," 14"
"Transferases....Transferring.phosphorous.containing.groups....Nucleotidyltransferases..2.7.7...","  1","  0","  0","  1"," 30"," 11"," 16"," 19"," 21"," 17","115"," 22"," 69"," 62"," 58"," 69","  2"
"Nicotinamide.nucleotide.adenylyltransferase..2.7.7.1.","0","0","0","0","1","5","4","1","0","0","7","3","5","0","5","0","0"
"UDP.glucose..hexose.1.phosphate.uridylyltransferase..2.7.7.12."," 0"," 0"," 0"," 0"," 6"," 2"," 3"," 1"," 0"," 0","17"," 5","12"," 8"," 5"," 9"," 0"
"Mannose.1.phosphate.guanylyltransferase..2.7.7.13."," 0"," 0"," 0"," 0"," 9"," 0"," 3"," 2"," 3"," 0"," 7"," 0","11","13"," 2","22"," 0"
"Choline.phosphate.cytidylyltransferase..2.7.7.15.","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"Nicotinate.nucleotide.adenylyltransferase..2.7.7.18."," 0"," 0"," 0"," 0"," 3"," 2"," 3"," 0"," 2"," 2"," 9"," 0"," 6","13"," 8"," 8"," 2"
"Polynucleotide.adenylyltransferase..2.7.7.19."," 0"," 0"," 0"," 0","15"," 2"," 4"," 4","13"," 0","43"," 3","30"," 6"," 2","15"," 3"
"FAD.synthetase..2.7.7.2."," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 1"," 5"," 2","14"," 2"," 6"," 7"," 3","15"," 0"
"Transferred.entry..2.7.7.72..2.7.7.21.","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Mannose.1.phosphate.guanylyltransferase..GDP...2.7.7.22."," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 1"," 0","40"," 0"," 6"," 7"," 0"," 2"," 0"
"UDP.N.acetylglucosamine.diphosphorylase..2.7.7.23."," 0"," 0"," 0"," 1"," 4"," 3"," 6"," 5"," 5","10","20"," 6","12"," 3"," 7"," 6"," 0"
"Glucose.1.phosphate.thymidylyltransferase..2.7.7.24."," 0"," 0"," 0"," 0","19"," 9"," 8","23","10"," 4","62"," 0","25","25","20","39"," 4"
"Transferred.entry..2.7.7.72..2.7.7.25.","0","0","0","0","0","0","1","1","0","0","1","0","3","0","0","0","0"
"Glucose.1.phosphate.adenylyltransferase..2.7.7.27."," 0"," 0"," 0"," 0"," 6"," 0"," 9"," 2"," 3"," 2","41","10","40","34","27","66"," 0"
"Pantetheine.phosphate.adenylyltransferase..2.7.7.3."," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 1"," 4"," 0","18"," 0","14","19","12","18"," 0"
"Glucose.1.phosphate.cytidylyltransferase..2.7.7.33.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"X3.deoxy.manno.octulosonate.cytidylyltransferase..2.7.7.38."," 1"," 2"," 0"," 0"," 6"," 2"," 7"," 2","11"," 8","24"," 3","15"," 8"," 4"," 6"," 0"
"Glycerol.3.phosphate.cytidylyltransferase..2.7.7.39.","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0"
"Sulfate.adenylyltransferase..2.7.7.4.","  0","  0","  0","  0"," 40","  9"," 14"," 14"," 24"," 32","132","  0"," 66"," 66"," 34"," 85","  0"
"Phosphatidate.cytidylyltransferase..2.7.7.41."," 0"," 1"," 0"," 1","13"," 5"," 2"," 6"," 9"," 5","18"," 9","10","23","13","16"," 2"
"X.Glutamate..ammonia.ligase..adenylyltransferase..2.7.7.42."," 0"," 0"," 0"," 0","13"," 1"," 6"," 0","14"," 2","51"," 0","68","38","14","46"," 0"
"N.acylneuraminate.cytidylyltransferase..2.7.7.43.","0","0","0","2","0","0","0","1","0","0","1","0","2","0","0","0","0"
"Streptomycin.3...adenylyltransferase..2.7.7.47.","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","0"
"RNA.directed.RNA.polymerase..2.7.7.48.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"RNA.directed.DNA.polymerase..2.7.7.49.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"mRNA.guanylyltransferase..2.7.7.50.","0","0","0","0","0","0","1","0","1","0","1","0","2","0","0","0","0"
"ATP.adenylyltransferase..2.7.7.53.","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0"
"tRNA.nucleotidyltransferase..2.7.7.56."," 0"," 0"," 0"," 0"," 8"," 0"," 8"," 8"," 5"," 2","22"," 6","17","11","10","21"," 0"
"X.2.3.dihydroxybenzoyl.adenylate.synthase..2.7.7.58."," 1"," 1"," 0"," 0"," 0"," 6"," 2"," 2"," 0"," 2","16"," 6","25"," 1"," 8"," 5"," 0"
"X.Protein.PII..uridylyltransferase..2.7.7.59."," 0"," 0"," 0"," 1","13"," 0"," 0"," 0"," 5"," 0"," 2"," 5"," 8"," 5"," 4"," 1"," 0"
"DNA.directed.RNA.polymerase..2.7.7.6.","  0","  0","  0","  0","213"," 42","115","173","142","199","815","112","510","447","376","554"," 21"
"X2.C.methyl.D.erythritol.4.phosphate.cytidylyltransferase..2.7.7.60."," 0"," 0"," 0"," 0","13"," 2"," 4"," 8"," 2"," 3","13"," 9"," 7"," 3"," 3","10"," 0"
"Citrate.lyase.holo..acyl.carrier.protein..synthase..2.7.7.61.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"Adenosylcobinamide.phosphate.guanylyltransferase..2.7.7.62.","0","0","0","2","1","0","0","1","0","2","1","1","3","1","0","1","0"
"Lipoate..protein.ligase..2.7.7.63.","0","0","0","0","0","3","6","0","2","0","3","6","1","2","2","5","0"
"Diguanylate.cyclase..2.7.7.65."," 0"," 0"," 0"," 1"," 9"," 1"," 0"," 6"," 0"," 2"," 3"," 0"," 4"," 3","19"," 9"," 0"
"Malonate.decarboxylase.holo..acyl.carrier.protein..synthase..2.7.7.66.","0","0","0","0","0","0","2","0","0","1","2","1","2","0","0","0","0"
"X2.phospho.L.lactate.guanylyltransferase..2.7.7.68.","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0"
"DNA.directed.DNA.polymerase..2.7.7.7.","  0"," 15","  0"," 10","255"," 90","162","191","193","113","817","112","541","502","360","644"," 46"
"CCA.tRNA.nucleotidyltransferase..2.7.7.72."," 0"," 0"," 0"," 0"," 0"," 1"," 1"," 2"," 0"," 0","14"," 0","13"," 8"," 7"," 7"," 0"
"Sulfur.carrier.protein.ThiS.adenylyltransferase..2.7.7.73.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"Molybdenum.cofactor.guanylyltransferase..2.7.7.77.","0","0","0","0","2","2","7","2","0","1","4","0","4","0","3","1","0"
"Polyribonucleotide.nucleotidyltransferase..2.7.7.8.","  0","  0","  0","  0"," 30","  0"," 12"," 17"," 17"," 16","120","  6"," 89"," 55"," 45"," 74","  0"
"Molybdopterin.synthase.adenylyltransferase..2.7.7.80.","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0"
"L.threonylcarbamoyladenylate.synthase..2.7.7.87.","0","0","0","1","7","3","1","3","4","4","5","3","8","0","2","0","0"
"UTP..glucose.1.phosphate.uridylyltransferase..2.7.7.9."," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 2"," 0"," 0","29"," 0","19"," 6","13"," 2"," 0"
"Transferases....Transferring.phosphorous.containing.groups....Transferases.for.other.substituted.phosphate.groups..2.7.8..."," 0"," 0"," 0"," 0","10"," 6","13","14"," 8"," 8","51"," 6","27","19","37","30"," 0"
"CDP.diacylglycerol..inositol.3.phosphatidyltransferase..2.7.8.11.","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"CDP.glycerol.glycerophosphotransferase..2.7.8.12.","0","0","0","0","0","0","0","0","0","0","3","2","5","3","1","0","0"
"Phospho.N.acetylmuramoyl.pentapeptide.transferase..2.7.8.13."," 0"," 1"," 0"," 0","11"," 5","10","12","13"," 9","98","12","33","47","20","44"," 3"
"N.acetylglucosaminephosphotransferase..2.7.8.15.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Phosphatidylglycerol..membrane.oligosaccharide.glycerophosphotransferase..2.7.8.20."," 0"," 1"," 0"," 0"," 1","10"," 3"," 0"," 3"," 1"," 5"," 9","10"," 3"," 9"," 3"," 0"
"Carboxyvinyl.carboxyphosphonate.phosphorylmutase..2.7.8.23.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Phosphatidylcholine.synthase..2.7.8.24.","0","0","0","3","2","0","0","3","1","0","2","0","3","2","1","1","0"
"Transferred.entry..2.4.2.52..2.7.8.25.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0"
"X2.phospho.L.lactate.transferase..2.7.8.28.","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"Undecaprenyl.phosphate.glucose.phosphotransferase..2.7.8.31.","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0"
"N.acetylglucosaminephosphotransferase..2.7.8.33.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alpha.D.ribose.1.methylphosphonate.5.triphosphate.synthase..2.7.8.37.","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CDP.diacylglycerol..glycerol.3.phosphate.3.phosphatidyltransferase..2.7.8.5."," 0"," 0"," 0"," 0"," 3"," 4"," 1"," 2"," 1"," 1","27"," 3","15","18"," 9","14"," 0"
"Undecaprenyl.phosphate.galactose.phosphotransferase..2.7.8.6."," 0"," 4"," 0"," 0"," 7","13"," 8","13"," 3"," 8","27"," 5","24","15","10","22"," 1"
"Holo..acyl.carrier.protein..synthase..2.7.8.7."," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0","12"," 2"," 4","10"," 2","16"," 0"
"CDP.diacylglycerol..serine.O.phosphatidyltransferase..2.7.8.8."," 0"," 0"," 0"," 0"," 7"," 5"," 2"," 0"," 3"," 4","35"," 7","15"," 9"," 5","30"," 0"
"Pyruvate..phosphate.dikinase..2.7.9.1."," 0"," 0"," 0"," 0","15"," 0"," 0"," 0"," 0"," 0","23"," 0","21","29","30","50"," 5"
"Pyruvate..water.dikinase..2.7.9.2.","  0","  0","  0","  0"," 26"," 16"," 10","  9"," 19"," 11","106"," 29"," 74"," 53"," 31"," 48","  2"
"Selenide..water.dikinase..2.7.9.3.","0","0","0","0","4","2","0","0","0","0","6","1","4","4","4","7","0"
"Transferases....Transferring.sulfur.containing.groups..2.8.....","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
