"","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"endosomal.transport..GO.0016197.","0","0","0","0","1","0","2","1","0","0","0","0","0","0","0","0","0"
"iron.sulfur.cluster.assembly..GO.0016226.","  0","  0","  0","  4"," 60"," 17"," 30"," 30"," 28"," 21","154"," 20","108","145"," 99","179"," 16"
"macroautophagy..GO.0016236.","0","0","2","0","1","0","0","0","0","1","2","0","0","0","0","0","0"
"microautophagy..GO.0016237.","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","3","0"
"attachment.of.GPI.anchor.to.protein..GO.0016255.","0","0","0","0","5","2","2","1","0","0","7","0","2","0","1","2","0"
"selenocysteine.biosynthetic.process..GO.0016260."," 0"," 0"," 0"," 0","18"," 5"," 4"," 0"," 9"," 6","53","10","26","25","24","42"," 0"
"phosphorylation..GO.0016310."," 0"," 0"," 0"," 3","28"," 3","13"," 7","24","13","48","11","20"," 9","36"," 9"," 0"
"dephosphorylation..GO.0016311."," 0"," 0"," 0"," 0","11"," 8","20"," 7"," 6"," 0","46","10","29","24","11","34"," 0"
"mushroom.body.development..GO.0016319.","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"negative.regulation.of.transcription.from.RNA.polymerase.III.promoter..GO.0016480.","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","2","0"
"protein.processing..GO.0016485.","  0","  0","  0","  0"," 36","  9"," 12"," 21"," 19"," 15","141"," 18"," 83"," 75"," 36"," 97","  0"
"intein.mediated.protein.splicing..GO.0016539.","  0","  0","  0","  0","166","  6"," 17","  3","  7"," 12"," 86"," 15"," 30"," 42"," 42"," 70","  9"
"protein.import.into.peroxisome.matrix..GO.0016558.","0","1","0","1","4","1","0","1","0","0","8","1","2","1","0","0","1"
"peroxisome.fission..GO.0016559.","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1"
"protein.import.into.peroxisome.matrix..docking..GO.0016560.","0","0","0","0","0","0","0","0","0","0","3","0","2","2","0","0","0"
"protein.ubiquitination..GO.0016567.","0","0","0","0","0","0","0","2","2","0","1","0","0","3","1","7","1"
"chromatin.modification..GO.0016568.","0","0","0","0","3","0","0","2","0","2","5","0","1","0","0","0","0"
"histone.modification..GO.0016570.","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0"
"histone.acetylation..GO.0016573.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"histone.deacetylation..GO.0016575.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"histone.dephosphorylation..GO.0016576.","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"histone.deubiquitination..GO.0016578.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"protein.arginylation..GO.0016598."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 1"," 0","14"," 0","10"," 8"," 0","24"," 0"
"poly.A...mRNA.export.from.nucleus..GO.0016973.","0","0","0","1","1","0","0","2","0","0","2","0","0","0","0","0","0"
"cell.wall.macromolecule.catabolic.process..GO.0016998.","  1"," 63","  0","  2","102"," 59"," 44"," 37"," 39"," 33","330"," 77","153","126"," 73","148","  0"
"antibiotic.metabolic.process..GO.0016999.","0","0","0","0","0","0","0","0","2","0","2","0","1","0","0","3","0"
"antibiotic.biosynthetic.process..GO.0017000."," 1"," 3"," 0"," 2","18"," 0"," 6"," 7","10"," 4","49"," 5","45","22","14","29"," 1"
"antibiotic.catabolic.process..GO.0017001."," 0"," 0"," 0"," 0"," 6"," 2"," 0"," 0"," 3"," 0","21"," 3","20","28"," 5","22"," 0"
"protein.heme.linkage..GO.0017003.","0","0","0","0","2","2","1","0","4","1","8","1","2","6","0","7","1"
"cytochrome.complex.assembly..GO.0017004."," 0"," 0"," 0"," 0","24"," 3","13"," 8","21"," 6","70","17","29","38","21","37"," 0"
"protein.phycocyanobilin.linkage..GO.0017009.","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"protein.import..GO.0017038.","  0","  0","  0","  0"," 50"," 27"," 23"," 42"," 63"," 35","214"," 21","167","136","102","175","  0"
"negative.regulation.of.translation..GO.0017148."," 0"," 0"," 0"," 1"," 2"," 0"," 1"," 2"," 0"," 0"," 9"," 0","14"," 9"," 5"," 7"," 0"
"calcium.ion.dependent.exocytosis..GO.0017156.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"peptidyl.diphthamide.biosynthetic.process.from.peptidyl.histidine..GO.0017183.","0","0","0","2","4","0","1","0","6","2","1","0","3","5","3","5","1"
"peptidyl.glutamic.acid.carboxylation..GO.0017187.","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"peptidyl.lysine.lipoylation..GO.0018055.","0","0","0","0","0","0","4","0","2","0","1","3","1","1","0","0","0"
"protein.citrullination..GO.0018101.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"peptidyl.serine.phosphorylation..GO.0018105.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"peptide.cross.linking..GO.0018149.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"peptidyl.pyrromethane.cofactor.linkage..GO.0018160."," 0"," 0"," 0"," 0","14"," 0"," 4"," 1"," 5"," 5","27"," 0","16","19"," 2","14"," 0"
"pyrroloquinoline.quinone.biosynthetic.process..GO.0018189."," 0"," 0"," 0"," 3","14","13","14","11","14"," 3","30","18","42","11"," 4","10"," 0"
"enzyme.active.site.formation.via.L.cysteine.persulfide..GO.0018192.","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"peptidyl.amino.acid.modification..GO.0018193."," 0"," 0"," 0"," 0"," 0"," 3"," 5"," 0"," 0"," 0","24"," 0","10"," 4"," 0"," 0"," 0"
"protein.N.linked.glycosylation.via.asparagine..GO.0018279.","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0"
"protein.FAD.linkage..GO.0018293.","0","0","0","0","1","0","0","1","0","0","2","0","3","0","0","0","0"
"protein.chromophore.linkage..GO.0018298."," 0"," 1"," 0"," 1","51"," 2","10","14","36"," 5","95","14","74","68","28","87"," 8"
"enzyme.active.site.formation..GO.0018307."," 0"," 2"," 0"," 0"," 5"," 0"," 1"," 0"," 1"," 5","12"," 1"," 4"," 1"," 2"," 6"," 0"
"peptidyl.L.beta.methylthioaspartic.acid.biosynthetic.process.from.peptidyl.aspartic.acid..GO.0018339."," 0"," 3"," 0"," 0"," 9"," 0"," 1","10","15"," 5","55"," 7","32","44","13","46"," 0"
"protein.prenylation..GO.0018342.","0","0","0","0","2","0","1","0","0","0","2","0","2","0","0","0","0"
"protein.farnesylation..GO.0018343.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"peptidyl.glutamine.methylation..GO.0018364."," 0"," 0"," 0"," 5","10"," 4","11"," 5","16"," 6","25"," 4","20"," 9","15"," 5"," 0"
"X1.aminocyclopropane.1.carboxylate.metabolic.process..GO.0018871.","0","0","0","0","0","0","0","0","0","0","6","0","1","0","0","3","0"
"benzoate.metabolic.process..GO.0018874.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"phenol.containing.compound.metabolic.process..GO.0018958.","0","0","0","0","0","1","0","0","0","0","2","0","4","1","1","0","0"
"toluene.metabolic.process..GO.0018970.","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","0"
"modulation.by.virus.of.host.morphology.or.physiology..GO.0019048.","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"viral.life.cycle..GO.0019058.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"virion.attachment.to.host.cell..GO.0019062.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"fusion.of.virus.membrane.with.host.plasma.membrane..GO.0019064.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"virion.assembly..GO.0019068.","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","2","0"
"viral.capsid.assembly..GO.0019069."," 0"," 0"," 0"," 0","12"," 0"," 0"," 9"," 5"," 9","16"," 4","14"," 5"," 0"," 4"," 0"
"viral.DNA.genome.packaging..GO.0019073.","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"viral.genome.replication..GO.0019079.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"viral.protein.processing..GO.0019082.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"regulation.of.fatty.acid.metabolic.process..GO.0019217.","0","0","0","0","0","2","0","0","3","1","3","2","2","0","5","0","0"
"methylglyoxal.biosynthetic.process..GO.0019242.","0","0","0","0","0","0","2","0","0","0","0","4","2","0","0","1","0"
"methylglyoxal.catabolic.process.to.D.lactate..GO.0019243.","0","0","0","0","1","2","0","0","0","2","0","0","0","1","0","0","0"
"reductive.pentose.phosphate.cycle..GO.0019253.","0","0","0","1","1","0","0","0","1","1","0","0","3","0","0","3","0"
"N.acetylneuraminate.catabolic.process..GO.0019262."," 0"," 0"," 0"," 0"," 4"," 3"," 8"," 0"," 3"," 2"," 7"," 0"," 8"," 8","11"," 1"," 0"
"glycine.biosynthetic.process.from.serine..GO.0019264."," 0"," 0"," 0"," 0","14"," 0","12","12"," 8","13","83"," 0","51","60","31","54"," 6"
"glycine.biosynthetic.process..by.transamination.of.glyoxylate..GO.0019265.","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","1","0"
"UDP.N.acetylgalactosamine.biosynthetic.process..GO.0019277.","  0"," 39","  0","  2"," 53"," 15"," 25"," 25"," 19"," 16","155"," 12"," 62"," 82"," 43"," 86","  2"
"L.methionine.biosynthetic.process.from.homoserine.via.O.succinyl.L.homoserine.and.cystathionine..GO.0019281."," 0"," 0"," 0"," 0"," 3","10"," 0"," 1"," 0"," 0"," 5"," 2"," 2"," 3"," 3"," 0"," 0"
"L.methionine.biosynthetic.process.from.S.adenosylmethionine..GO.0019284."," 0"," 0"," 0"," 0"," 9","16"," 2"," 6","12"," 0","27"," 6","37","15","19","13"," 2"
"glycine.betaine.biosynthetic.process.from.choline..GO.0019285."," 1"," 2"," 0"," 5","41","21"," 9","15","34"," 8","50","19","41","14","16","16"," 1"
"isopentenyl.diphosphate.biosynthetic.process..methylerythritol.4.phosphate.pathway..GO.0019288.","  0","  0","  0","  0"," 73","  2"," 26"," 31"," 42"," 45","185"," 26","134"," 81"," 97","150","  2"
"siderophore.biosynthetic.process..GO.0019290.","  0","  9","  0","  0"," 20"," 16"," 21"," 14"," 14","  8","133","  8"," 75"," 31"," 31"," 29","  0"
"keto.3.deoxy.D.manno.octulosonic.acid.biosynthetic.process..GO.0019294."," 1"," 3"," 0"," 0","10"," 6","11"," 6","16"," 7","35"," 3","22","13"," 4","10"," 0"
"coenzyme.M.biosynthetic.process..GO.0019295.","0","0","0","0","0","0","0","1","0","0","1","0","5","1","0","0","0"
"rhamnose.metabolic.process..GO.0019299."," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 5"," 1"," 2"," 9"," 5"," 8"," 8","14","13"," 0"
"rhamnose.catabolic.process..GO.0019301."," 0"," 1"," 0"," 1"," 5"," 6"," 7"," 5"," 9","11"," 7","11","15"," 1","20"," 4"," 0"
"D.ribose.catabolic.process..GO.0019303.","0","0","0","0","3","2","1","1","0","0","7","2","1","0","0","1","0"
"mannose.biosynthetic.process..GO.0019307.","0","0","0","0","2","1","1","1","1","0","6","1","7","4","0","5","2"
"inositol.catabolic.process..GO.0019310."," 0"," 0"," 0"," 1"," 1"," 8"," 0","11"," 5"," 0","12"," 8"," 6"," 7"," 4","11"," 0"
"hexose.metabolic.process..GO.0019318."," 6"," 6"," 0"," 0","13"," 0"," 4"," 5"," 3"," 1","54"," 5","19","33"," 9","40"," 0"
"pentose.metabolic.process..GO.0019321.","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"denitrification.pathway..GO.0019333.","0","0","0","0","3","0","0","0","0","0","0","0","2","1","0","0","0"
"cysteine.biosynthetic.process.via.cystathionine..GO.0019343.","0","0","0","0","3","0","1","1","0","1","5","0","4","8","6","6","0"
"cysteine.biosynthetic.process..GO.0019344."," 0"," 0"," 0"," 0","23","15","11"," 6","10","12","45"," 9","33"," 5"," 7","10"," 0"
"transsulfuration..GO.0019346.","1","0","0","0","0","0","0","0","0","2","0","2","1","0","0","1","0"
"teichoic.acid.biosynthetic.process..GO.0019350.","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1"
"siroheme.biosynthetic.process..GO.0019354."," 0"," 1"," 0"," 0"," 8"," 4"," 6","10","11","18","25"," 9","27","10","15"," 6"," 3"
"nicotinate.nucleotide.biosynthetic.process..GO.0019357."," 0"," 0"," 0"," 0"," 6"," 2"," 0","10","13"," 5","51"," 6","23","21"," 4","37"," 0"
"nicotinate.nucleotide.salvage..GO.0019358."," 0"," 0"," 0"," 0"," 2"," 0"," 1"," 0"," 0"," 0"," 6"," 0"," 7"," 6"," 3","16"," 0"
"pyridine.nucleotide.biosynthetic.process..GO.0019363."," 0"," 0"," 1"," 1"," 2"," 7"," 5"," 3"," 2"," 1","14"," 5"," 9"," 0"," 2"," 1"," 0"
"leukotriene.biosynthetic.process..GO.0019370."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 4"," 1"," 4"," 8","10","17"," 0"
"sulfate.assimilation..phosphoadenylyl.sulfate.reduction.by.phosphoadenylyl.sulfate.reductase..thioredoxin...GO.0019379."," 0"," 0"," 0"," 2","21"," 0"," 6"," 4"," 5"," 9","21"," 0","11"," 9"," 3"," 9"," 0"
"X3.phenylpropionate.catabolic.process..GO.0019380.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"methanogenesis..from.carbon.dioxide..GO.0019386.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"galactose.catabolic.process..GO.0019388.","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0"
"glucarate.catabolic.process..GO.0019394."," 0"," 0"," 0"," 0"," 4"," 0"," 1"," 0"," 6"," 0","21"," 4","20","12"," 0","11"," 0"
"galactitol.metabolic.process..GO.0019402.","0","0","0","0","1","7","0","4","0","0","1","4","4","0","5","0","0"
"sulfate.reduction..GO.0019419."," 0"," 0"," 0"," 0","13"," 3"," 6"," 1"," 3"," 5","51"," 1","18","32","19","30"," 0"
"acetyl.CoA.biosynthetic.process.from.acetate..GO.0019427.","  0","  0","  0","  0"," 39","  0","  9"," 10"," 17","  7"," 99"," 18"," 99"," 85"," 55","119","  3"
"allantoin.biosynthetic.process..GO.0019428."," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0","31"," 0","11","15"," 0","11"," 0"
"removal.of.superoxide.radicals..GO.0019430."," 0"," 0"," 0"," 0","18"," 0"," 8","12","14"," 6","50"," 7","41","26","22","51"," 4"
"aromatic.compound.catabolic.process..GO.0019439."," 0"," 0"," 0"," 0","34"," 0","21","11"," 0"," 5","95","10","66","59","25","75"," 0"
"tryptophan.catabolic.process.to.kynurenine..GO.0019441."," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0","30"," 0"," 5","11"," 3","26"," 0"
"glycine.decarboxylation.via.glycine.cleavage.system..GO.0019464."," 0"," 0"," 0"," 0","18"," 0","13","21"," 7"," 7","94","19","70","58","18","77"," 0"
"L.lysine.catabolic.process.to.acetate..GO.0019475."," 0"," 0"," 0"," 0"," 2"," 0"," 1"," 0"," 2"," 0","13"," 0"," 6","12"," 6"," 9"," 0"
"D.amino.acid.catabolic.process..GO.0019478."," 1"," 1"," 0"," 2"," 8"," 5"," 5"," 6"," 8"," 2","12"," 3","11"," 5"," 7","11"," 0"
"ectoine.biosynthetic.process..GO.0019491.","0","0","0","0","1","0","1","0","1","0","2","1","0","4","0","0","0"
"L.methionine.biosynthetic.process.from.methylthioadenosine..GO.0019509."," 0"," 0"," 0"," 0","13","18"," 3"," 6","16"," 7","53","11","51","14","27","22"," 2"
"lactose.catabolic.process.via.tagatose.6.phosphate..GO.0019512.","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"lactate.oxidation..GO.0019516."," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 5"," 0"," 0"," 4"," 0","17"," 5"," 6","17"," 2"
"L.threonine.catabolic.process.to.glycine..GO.0019518.","0","0","0","2","6","2","0","0","2","4","6","2","7","5","5","0","1"
"D.gluconate.metabolic.process..GO.0019521."," 0"," 0"," 0"," 0"," 1"," 0"," 5"," 1"," 3"," 9"," 9"," 1"," 2"," 0","13"," 3"," 0"
"ketogluconate.metabolic.process..GO.0019522.","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0"
"taurine.catabolic.process..GO.0019529.","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0"
"protein.metabolic.process..GO.0019538.","  0","  7","  0","  0"," 49","  7"," 20"," 19"," 35"," 19","125"," 12","109"," 82","100","117","  7"
"propionate.catabolic.process..GO.0019543."," 0"," 0"," 0"," 4"," 6"," 1"," 0"," 1"," 0"," 0","14"," 1"," 7","11","13","17"," 0"
"arginine.catabolic.process.to.glutamate..GO.0019544."," 0"," 2"," 0"," 5","17"," 2","11","13","21","10","49"," 1","36"," 7","14","14"," 2"
"arginine.catabolic.process.to.succinate..GO.0019545."," 0"," 6"," 0"," 6","25"," 6","21","19","25","14","62"," 7","64","10","18","23"," 5"
"arginine.deiminase.pathway..GO.0019546."," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 2"," 2"," 2","14"," 2","18","11","15","18"," 0"
"arginine.catabolic.process.to.ornithine..GO.0019547."," 0"," 0"," 0"," 0"," 5"," 0"," 2"," 1"," 2"," 3","14"," 1","20","14","20","20"," 0"
"glutamate.catabolic.process.to.2.oxoglutarate..GO.0019551.","0","1","0","2","4","0","1","0","4","0","4","0","2","0","1","0","1"
"histidine.catabolic.process.to.glutamate.and.formamide..GO.0019556.","  0","  2","  0","  0"," 10"," 10"," 14"," 22"," 25","  7","171"," 28","107"," 77"," 59"," 98","  0"
"histidine.catabolic.process.to.glutamate.and.formate..GO.0019557.","  0","  2","  0","  0"," 10"," 10"," 14"," 22"," 25","  7","171"," 28","107"," 75"," 59"," 98","  0"
"glycerol.catabolic.process..GO.0019563."," 0"," 0"," 0"," 0","24"," 8","18","17","13"," 8","60","15","51","40","24","44"," 0"
"arabinose.catabolic.process..GO.0019568.","0","0","0","0","0","0","0","0","2","0","2","0","0","0","1","0","0"
"L.arabinose.catabolic.process.to.xylulose.5.phosphate..GO.0019569."," 0"," 1"," 0"," 0"," 6"," 5"," 5"," 8"," 8"," 1","49","10","29","38","23","17"," 0"
"L.arabinose.catabolic.process..GO.0019572.","0","0","0","0","0","3","0","0","1","0","4","0","8","1","3","0","0"
"mannitol.metabolic.process..GO.0019594."," 0"," 0"," 0"," 3","10"," 3"," 8"," 2","15"," 7","16","16","39","11","19"," 6"," 2"
"butyrate.metabolic.process..GO.0019605."," 1","31"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 1"," 8"," 0"," 2"," 7"," 2","13"," 0"
"catechol.containing.compound.catabolic.process..GO.0019614.","0","0","0","0","4","6","2","5","0","0","6","0","2","0","0","2","0"
"protocatechuate.catabolic.process..GO.0019619."," 0"," 0"," 0"," 0","20"," 0","11","13","10","14","68","10","49","20"," 5","30"," 0"
"X3..3.hydroxy.phenylpropionate.catabolic.process..GO.0019622.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"urea.metabolic.process..GO.0019627."," 0"," 2"," 0"," 3"," 7"," 1"," 1"," 1"," 2"," 7","17"," 4"," 4"," 3"," 8","22"," 1"
"urate.catabolic.process..GO.0019628.","0","0","0","0","6","0","0","0","3","0","0","2","4","1","3","5","0"
"propionate.catabolic.process..2.methylcitrate.cycle..GO.0019629."," 0"," 0"," 0"," 0"," 9"," 0"," 9"," 0"," 4"," 1","39"," 2","25","13"," 8","15"," 0"
"shikimate.metabolic.process..GO.0019632.","0","0","0","0","3","0","5","3","5","9","5","0","4","0","8","2","0"
"organic.phosphonate.metabolic.process..GO.0019634.","0","0","0","0","5","4","1","2","2","5","3","1","5","0","7","0","0"
"anaerobic.electron.transport.chain..GO.0019645.","0","0","0","0","0","0","0","0","0","0","0","1","4","0","6","1","0"
"aerobic.electron.transport.chain..GO.0019646."," 0"," 1"," 0"," 0","34","14"," 7"," 5","15"," 7","76"," 7","46","33","14","47"," 0"
"lactate.fermentation.to.propionate.and.acetate..GO.0019652.","0","0","0","0","1","0","0","0","1","0","1","0","2","0","0","0","0"
"glucose.catabolic.process.to.ethanol..GO.0019655.","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"GDP.mannose.metabolic.process..GO.0019673."," 0"," 1"," 0"," 0","15"," 0"," 0"," 0"," 2"," 2","28"," 7","26","30","19","31"," 5"
"NAD.metabolic.process..GO.0019674."," 0"," 1"," 0"," 2","14"," 5"," 7","12"," 8"," 7","71"," 3","29","33","15","34"," 3"
"propionate.metabolic.process..methylmalonyl.pathway..GO.0019678.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"photosynthesis..light.reaction..GO.0019684.","0","0","0","0","3","0","0","0","0","0","4","0","0","3","0","0","0"
"photosynthesis..dark.reaction..GO.0019685.","0","0","0","0","3","2","0","0","2","0","0","0","0","0","0","1","0"
"ribose.phosphate.metabolic.process..GO.0019693.","0","0","0","0","0","0","2","0","0","2","0","0","1","0","1","3","1"
"L.xylitol.catabolic.process.to.xylulose.5.phosphate..GO.0019697.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"organic.phosphonate.catabolic.process..GO.0019700."," 0"," 0"," 0"," 0","10"," 4"," 9"," 3"," 8"," 0","10"," 6","14"," 2","13","16"," 0"
"calcium.mediated.signaling..GO.0019722.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"cellular.homeostasis..GO.0019725.","0","0","0","0","0","0","0","0","1","0","5","0","1","0","0","1","0"
"nitrogen.utilization..GO.0019740."," 0"," 0"," 1"," 0","27","11"," 3","10","10"," 7","34"," 6","11"," 9"," 8"," 0"," 0"
"hopanoid.biosynthetic.process..GO.0019746.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"secondary.metabolic.process..GO.0019748."," 0"," 0"," 0"," 0","12"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 0"," 0"," 3"," 1"," 0"
"polyol.metabolic.process..GO.0019751."," 1"," 0"," 0"," 0"," 2"," 3"," 2"," 0"," 2"," 2","10"," 0"," 5"," 6"," 6"," 0"," 0"
"carboxylic.acid.metabolic.process..GO.0019752.","  0","  0","  0","  0"," 42","  9"," 19"," 24"," 21","  5","143"," 11"," 77"," 57"," 49"," 71","  8"
"quinolinate.biosynthetic.process..GO.0019805."," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 3"," 0"," 0","26"," 0","20"," 7"," 1","10"," 0"
"cytolysis..GO.0019835."," 0"," 3"," 0"," 0","30"," 7"," 0"," 6"," 6"," 4","41"," 3","14","45","14","16"," 0"
"L.ascorbic.acid.catabolic.process..GO.0019854.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0"
"pyrimidine.nucleobase.biosynthetic.process..GO.0019856."," 0"," 0"," 0"," 0","13"," 2"," 4"," 6"," 7"," 9","28","10","18","19"," 9","25"," 0"
"diaminopimelate.biosynthetic.process..GO.0019877.","  0","  0","  0","  0"," 65"," 19"," 26"," 24"," 41"," 60","196"," 18","128"," 91"," 60","118","  0"
"lysine.biosynthetic.process.via.aminoadipic.acid..GO.0019878.","0","0","0","1","1","4","0","3","1","0","1","1","3","2","0","2","0"
"antigen.processing.and.presentation..GO.0019882.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1"
"second.messenger.mediated.signaling..GO.0019932.","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","5","0"
"modification.dependent.protein.catabolic.process..GO.0019941."," 0"," 0"," 0"," 0"," 9"," 0"," 1","10"," 0"," 0","12"," 0"," 4","15","18","20"," 0"
"translesion.synthesis..GO.0019985.","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0"
"hemoglobin.metabolic.process..GO.0020027.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"spinal.cord.development..GO.0021510.","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"spinal.cord.motor.neuron.differentiation..GO.0021522.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"cerebellum.development..GO.0021549.","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"hippocampus.development..GO.0021766.","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"nucleus.accumbens.development..GO.0021768.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"cerebral.cortex.development..GO.0021987.","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"neurogenesis..GO.0022008.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"corpus.callosum.development..GO.0022038.","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"electron.transport.chain..GO.0022900.","  0","  0","  0","  0"," 97"," 17"," 53"," 63"," 52"," 28","290"," 61","208","118","156","251","  3"
"respiratory.electron.transport.chain..GO.0022904.","  0","  0","  0","  0"," 46"," 10"," 19"," 33"," 56"," 10","132"," 10","105"," 85"," 64","136","  2"
"signal.transduction.by.phosphorylation..GO.0023014.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"metal.ion.transport..GO.0030001.","  0","  0","  0","  0"," 37","  0"," 12","  4"," 16","  1","136","  2"," 68"," 65"," 43"," 59","  0"
"cellular.monovalent.inorganic.cation.homeostasis..GO.0030004.","0","0","0","0","0","0","1","0","0","0","1","0","6","0","4","2","0"
"establishment.of.cell.polarity..GO.0030010.","0","0","0","2","0","1","1","0","0","0","0","0","0","0","1","0","0"
"maintenance.of.cell.polarity..GO.0030011.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"cellular.manganese.ion.homeostasis..GO.0030026.","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0"
"cell.projection.assembly..GO.0030031.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"actin.cytoskeleton.organization..GO.0030036.","0","0","0","0","9","0","1","7","2","1","4","3","8","3","0","3","0"
"actin.filament.polymerization..GO.0030041.","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"actin.filament.depolymerization..GO.0030042.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"vesicle.transport.along.actin.filament..GO.0030050.","0","0","0","2","2","0","0","4","3","0","3","0","5","1","3","2","0"
"regulation.of.mitotic.metaphase.anaphase.transition..GO.0030071.","0","0","0","0","5","0","0","1","0","0","5","0","2","0","0","0","0"
"protein.repair..GO.0030091."," 0"," 0"," 0"," 0","16"," 0"," 9","20","17","10","93"," 0","34","42","24","44"," 0"
"bacteriocin.immunity..GO.0030153.","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0"
"cell.differentiation..GO.0030154.","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"protein.catabolic.process..GO.0030163.","  0","  0","  0","  0","111"," 13"," 36"," 61"," 47"," 52","326"," 49","182","142"," 95","202","  0"
