"","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"Glutaminase..PF04960."," 0"," 1"," 0"," 0"," 9"," 2"," 2"," 0"," 1"," 3","23"," 8","13","12"," 7"," 8"," 1"
"Formiminotransferase.cyclodeaminase..PF04961.","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","2","1"
"KduI.IolB.family..PF04962."," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 4","11"," 3"," 9"," 2","15"," 5"," 5","22"," 0"
"Sigma.54.factor..core.binding.domain..PF04963."," 0"," 0"," 0"," 0","10"," 1"," 2","13"," 4"," 0","85"," 6","35","24","15","42"," 0"
"Gene.25.like.lysozyme..PF04965."," 0"," 0"," 0"," 1"," 1"," 6"," 5"," 2"," 5"," 0","13"," 5","11"," 6","11"," 7"," 0"
"Carbohydrate.selective.porin..OprB.family..PF04966."," 7"," 1"," 0"," 5","33"," 8"," 8","13","23","15","45"," 9","28","18","13","21"," 0"
"CHORD..PF04968.","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"CS.domain..PF04969.","0","0","0","0","0","0","0","0","1","0","9","0","1","0","0","2","2"
"Lecithin.retinol.acyltransferase..PF04970.","0","1","0","0","3","1","3","0","2","1","5","0","0","1","0","2","0"
"PF04971","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"BON.domain..PF04972."," 0"," 0"," 0"," 0","16"," 3"," 9","11"," 7"," 7","45"," 8","20","13","13","24"," 0"
"PF04973"," 0"," 6"," 0"," 3"," 0"," 5"," 8"," 1"," 3"," 2","19"," 1","10"," 4"," 6"," 7"," 0"
"PF04976","0","0","0","0","0","0","0","0","0","0","0","1","4","0","6","1","0"
"Septum.formation.initiator..PF04977.","0","0","0","0","0","0","0","2","0","2","3","1","2","1","5","5","0"
"Protein.of.unknown.function..DUF664...PF04978.","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0"
"Protein.phosphatase.inhibitor.2..IPP.2...PF04979.","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0"
"PF04981","0","0","2","0","1","0","0","2","1","3","2","0","2","6","0","2","0"
"PF04982"," 0"," 1"," 0"," 0","15"," 2"," 7"," 8"," 4"," 6","32"," 6"," 9"," 7"," 2"," 8"," 0"
"RNA.polymerase.Rpb1..domain.3..PF04983.","  0","  0","  0","  0"," 86","  0"," 59"," 72"," 56"," 56","302"," 26","206","156","141","234"," 12"
"Phage.tail.sheath.protein..PF04984."," 0"," 0"," 0"," 0"," 4"," 7"," 5"," 3"," 3","12","13"," 3","28"," 3"," 7"," 4"," 0"
"PF04985","0","0","0","2","4","3","1","2","3","2","4","3","5","1","0","1","0"
"PF04986"," 0"," 0"," 0"," 0"," 0","29"," 0"," 0"," 0"," 8","11"," 1"," 1","13"," 0"," 5"," 0"
"PF04987","0","0","0","0","1","1","0","0","1","0","0","0","3","0","0","0","0"
"Cephalosporin.hydroxylase..PF04989.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"RNA.polymerase.Rpb1..domain.7..PF04990.","0","0","0","0","1","0","0","0","3","0","2","1","5","0","0","3","0"
"PF04991","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RNA.polymerase.Rpb1..domain.6..PF04992.","0","0","0","0","1","0","0","0","3","0","2","1","5","0","0","3","0"
"TfoX.N.terminal.domain..PF04993.","0","1","0","0","1","1","1","0","1","0","2","1","5","0","1","1","0"
"TfoX.C.terminal.domain..PF04994.","0","1","0","0","1","1","1","0","3","0","1","1","5","0","1","0","0"
"Succinylarginine.dihydrolase..PF04996."," 0"," 0"," 0"," 0"," 5"," 0"," 1"," 4"," 0"," 0","20"," 0","15"," 3"," 2","11"," 0"
"RNA.polymerase.Rpb1..domain.1..PF04997.","  0","  0","  0","  0"," 82","  0"," 61"," 63"," 49"," 58","305"," 22","203","171","136","232"," 10"
"RNA.polymerase.Rpb1..domain.5..PF04998.","  0","  0","  0","  0"," 87","  6"," 56"," 66"," 49"," 68","300"," 26","196","152","147","228"," 12"
"PF04999","0","0","0","0","1","0","0","1","1","2","3","0","4","0","0","1","0"
"RNA.polymerase.Rpb1..domain.4..PF05000.","  0","  0","  0","  0"," 86","  3"," 50"," 66"," 56"," 61","293"," 24","195","148","143","225"," 12"
"RNA.polymerase.Rpb1.C.terminal.repeat..PF05001.","0","0","0","0","1","0","0","0","2","0","2","1","3","0","0","1","0"
"SGS.domain..PF05002.","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","2"
"PF05004","0","0","0","0","1","1","1","0","0","0","1","0","0","1","0","0","0"
"PF05007","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"Vesicle.transport.v.SNARE.protein.N.terminus..PF05008.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"PF05011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"N.formylglutamate.amidohydrolase..PF05013."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0","23"," 1"," 5","14"," 3","18"," 0"
"Nucleoside.2.deoxyribosyltransferase..PF05014.","1","0","0","0","0","0","1","0","1","0","1","0","4","1","2","0","0"
"Plasmid.maintenance.system.killer.protein..PF05015.","0","0","1","0","1","0","1","2","0","0","0","0","1","1","1","4","1"
"Plasmid.stabilisation.system.protein..PF05016.","0","0","0","0","6","0","0","0","0","0","9","0","4","0","0","1","0"
"PF05017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"PF05018","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Coenzyme.Q..ubiquinone..biosynthesis.protein.Coq4..PF05019.","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","2","0"
"PF05020","0","0","0","0","5","0","0","0","0","0","4","0","0","3","0","0","0"
"PF05021","0","0","0","0","5","0","0","0","0","0","4","0","0","3","0","0","0"
"Phytochelatin.synthase..PF05023.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"PF05024","0","0","0","0","1","0","0","1","3","1","0","0","5","1","0","4","1"
"RbsD...FucU.transport.protein.family..PF05025.","0","0","0","0","3","2","1","1","0","0","8","3","1","0","1","2","0"
"Dcp2..box.A.domain..PF05026.","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"PF05029","0","0","0","0","3","0","0","0","2","0","5","0","3","0","1","3","0"
"Iron.Transport.associated.domain..PF05031.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"Pre.SET.motif..PF05033.","0","0","0","0","0","0","0","0","0","0","2","0","1","0","1","0","1"
"Methylaspartate.ammonia.lyase.N.terminus..PF05034.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"X2.keto.3.deoxy.galactonokinase..PF05035.","2","1","0","0","1","2","0","0","0","0","6","2","3","4","3","9","0"
"Sporulation.related.domain..PF05036."," 0"," 0"," 0"," 2"," 9"," 1"," 5"," 8"," 9"," 0","21"," 3","16"," 7","13","30"," 0"
"PF05037","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0"
"PF05042","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"Mga.helix.turn.helix.domain..PF05043."," 0"," 0"," 0"," 1"," 7","15"," 9"," 2","12"," 2","19"," 3","15"," 2","17"," 3"," 0"
"PF05045"," 2"," 0"," 0"," 0"," 3"," 0"," 0"," 2"," 0"," 0"," 2"," 1"," 3"," 2"," 6","16"," 1"
"Mitochondrial.large.subunit.ribosomal.protein..Img2...PF05046.","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0"
"Mitochondrial.ribosomal.protein.L51...S25...CI.B8.domain..PF05047.","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0"
"Periplasmic.copper.binding.protein..NosD...PF05048.","0","0","0","4","2","0","1","2","3","0","5","0","3","0","1","0","0"
"Methyltransferase.FkbM.domain..PF05050.","0","0","0","0","0","0","0","0","0","0","1","0","8","2","0","8","0"
"Putative.serine.esterase..DUF676...PF05057."," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 2","14"," 0"," 4"," 0"," 0"," 3"," 0"
"PF05060","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"PF05063","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Nsp1.like.C.terminal.region..PF05064.","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"Phage.capsid.family..PF05065."," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 8"," 0"," 9"," 2"," 3","16"," 0"
"HB1..ASXL..restriction.endonuclease.HTH.domain..PF05066.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Manganese.containing.catalase..PF05067."," 1"," 1"," 0"," 3","14"," 1"," 6","13"," 9"," 0","18"," 1","18","13","27","16"," 2"
"Mannitol.repressor..PF05068.","0","0","0","0","0","2","0","0","2","0","1","1","1","0","2","0","0"
"PF05069","0","0","0","0","0","0","0","0","0","1","3","0","3","0","0","0","0"
"Suppressor.of.fused.protein..SUFU...PF05076.","0","0","0","0","0","5","0","0","0","0","3","0","7","0","1","2","0"
"PF05088"," 0"," 0"," 0"," 0","25"," 0"," 0"," 8","24"," 0","23"," 1","32","23","18","62"," 1"
"Alpha.N.acetylglucosaminidase..NAGLU..tim.barrel.domain..PF05089.","1","1","0","0","1","0","0","0","3","0","3","4","1","2","1","4","1"
"PF05090","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"PF05091","0","0","0","2","0","0","0","0","1","0","0","0","0","1","0","0","0"
"PF05093","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"Glutamine.cyclotransferase..PF05096."," 0"," 0"," 1"," 0"," 1"," 0"," 3"," 3"," 0"," 0","18"," 2"," 3"," 8"," 1"," 6"," 0"
"Tellurite.resistance.protein.TerB..PF05099."," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 4"," 0","11"," 0"," 3"," 0"," 4","10"," 0"
"PF05100","0","1","0","0","1","0","0","1","0","2","5","0","0","0","2","0","0"
"PF05101","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"DivIVA.protein..PF05103.","0","0","0","0","0","0","0","0","2","0","0","0","0","4","2","1","0"
"PF05106","0","0","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0"
"PF05107"," 0"," 0"," 0"," 0"," 1"," 0"," 3"," 4"," 0"," 1"," 9"," 4"," 3"," 3"," 1","14"," 1"
"Protein.of.unknown.function..DUF690...PF05108.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Protein.of.unknown.function..DUF692...PF05114.","0","0","0","0","0","1","1","2","3","2","0","0","3","0","1","3","0"
"Sucrose.6F.phosphate.phosphohydrolase..PF05116.","0","0","0","0","2","0","2","0","0","0","2","2","3","5","3","3","2"
"PF05117","0","0","0","0","8","1","0","0","3","4","5","0","2","0","0","0","0"
"Aspartyl.Asparaginyl.beta.hydroxylase..PF05118."," 0"," 0"," 0"," 0"," 0"," 3"," 5"," 0"," 0"," 0","24"," 0","10"," 4"," 0"," 0"," 0"
"PF05119","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"PF05124","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"PF05125","0","0","0","0","1","0","0","0","4","0","3","0","0","0","0","0","0"
"Helicase..PF05127.","0","0","0","1","3","0","4","2","3","3","8","3","5","2","7","2","0"
"PF05128","0","0","0","0","1","2","0","3","0","0","2","0","1","6","4","4","0"
"FlgN.protein..PF05130.","0","0","0","0","0","0","2","1","0","0","0","0","1","0","2","4","0"
"PF05131","0","0","0","0","0","0","0","1","0","0","4","0","2","0","3","0","0"
"PF05132","0","0","0","0","0","0","0","0","0","0","3","1","1","0","0","0","0"
"Phage.portal.protein..SPP1.Gp6.like..PF05133.","0","0","0","0","0","0","7","2","0","0","8","0","2","2","2","0","0"
"Type.II.secretion.system..T2SS...protein.L..PF05134.","0","2","0","0","4","0","3","6","0","2","6","0","6","1","8","7","0"
"Phage.gp6.like.head.tail.connector.protein..PF05135.","0","0","0","0","2","2","0","3","0","1","1","1","1","0","0","1","0"
"PF05136","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0"
"PF05137"," 1"," 2"," 0"," 0"," 3"," 0"," 2"," 0"," 6"," 2","24"," 7"," 9"," 7"," 1","12"," 0"
"Phenylacetic.acid.catabolic.protein..PF05138."," 0"," 0"," 0"," 0"," 7"," 0"," 7","17"," 0"," 7","30"," 4","28","38","28","29"," 1"
"Erythromycin.esterase..PF05139."," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 0"," 0"," 7"," 0"," 1"," 0","10"," 1"," 0"
"PF05140"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 2"," 3"," 1","48"," 2","19","55"," 2","30"," 2"
"Pyoverdine.dityrosine.biosynthesis.protein..PF05141."," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 3"," 0"," 0","10"," 1"," 5"," 2"," 1"," 0"," 0"
"PF05144","0","0","0","0","0","0","0","2","0","2","0","0","1","0","0","0","0"
"PF05145"," 0"," 2"," 0"," 0"," 3"," 2"," 4"," 6"," 2"," 0"," 5"," 3","14"," 1"," 2"," 1"," 0"
"Lanthionine.synthetase.C.like.protein..PF05147.","0","0","0","0","3","0","0","1","1","2","0","0","4","0","1","2","0"
"Hypothetical.methyltransferase..PF05148.","0","0","0","2","1","0","0","0","0","0","2","0","1","0","1","0","0"
"PF05149","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"Family.of.unknown.function..DUF706...PF05153.","0","0","0","0","0","0","0","3","0","0","2","0","0","3","0","1","0"
"PF05154","0","0","0","0","0","0","0","0","1","0","6","2","7","3","1","3","0"
"PF05155","0","0","0","0","0","0","0","2","1","2","0","0","1","0","0","0","0"
"Type.II.secretion.system..T2SS...protein.E..N.terminal.domain..PF05157.","  0"," 26","  0","  3"," 36","  0"," 18"," 21"," 19"," 11","142"," 10"," 63"," 51"," 32"," 92","  1"
"RNA.polymerase.Rpc34.subunit..PF05158.","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"PF05159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MOFRL.family..PF05161."," 0"," 0"," 0"," 2"," 1"," 0"," 1"," 2"," 1"," 1"," 4"," 0"," 2","12","10"," 5"," 1"
"DinB.family..PF05163."," 1"," 1"," 0"," 0"," 0"," 0"," 2"," 1"," 1"," 0"," 3"," 2"," 2"," 3"," 1","10"," 0"
"Cell.division.protein.ZapA..PF05164."," 1"," 1"," 0"," 2"," 3"," 1"," 1"," 0"," 1"," 0","14"," 1"," 3"," 8"," 5"," 0"," 0"
"GGDN.family..PF05165.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","6","1"
"YcgL.domain..PF05166.","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"Uncharacterised.ACR..DUF711...PF05167.","0","0","0","2","2","0","0","0","0","0","3","1","4","0","1","0","0"
"HEPN.domain..PF05168.","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","4","0"
"PF05170"," 0"," 1"," 0"," 0","18","16"," 9"," 8","13"," 7","58"," 9","37","27","23","44"," 0"
"Haemin.degrading.HemS.ChuX.domain..PF05171.","0","0","0","0","0","1","0","0","0","0","8","3","0","0","5","4","0"
"Dihydrodipicolinate.reductase..C.terminus..PF05173."," 0"," 0"," 0"," 0"," 5"," 5"," 2"," 1","14"," 8","41"," 2","24","14","11","16"," 0"
"Methyltransferase.small.domain..PF05175."," 0"," 0"," 0"," 3","31","22","23","11","18"," 6","80","13","57","34","33","23"," 4"
"PF05176","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"PF05178","0","0","0","0","2","0","1","0","0","1","0","0","0","0","1","1","0"
"RNA.pol.II.accessory.factor..Cdc73.family..PF05179.","0","0","0","0","1","0","0","0","0","0","1","0","2","0","0","0","0"
"DNL.zinc.finger..PF05180.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"XPA.protein.C.terminus..PF05181.","0","0","0","0","1","0","0","0","2","0","0","0","1","0","0","0","0"
"RNA.dependent.RNA.polymerase..PF05183.","1","0","1","0","2","2","5","0","2","0","8","3","6","3","0","1","1"
"PRMT5.arginine.N.methyltransferase..PF05185.","0","0","0","0","1","0","1","0","1","0","1","0","2","1","0","2","0"
"Electron.transfer.flavoprotein.ubiquinone.oxidoreductase..PF05187."," 0"," 2"," 0"," 2","23","10"," 3","14","19","19","74","11","34","31","16","49"," 3"
"MutS.domain.II..PF05188."," 0"," 0"," 0"," 0","35"," 3","16","18","21","17","93"," 6","50","60","23","48"," 2"
"RNA.3..terminal.phosphate.cyclase..RTC...insert.domain..PF05189.","0","0","0","0","1","0","0","1","0","2","2","2","3","8","2","3","0"
"MutS.family.domain.IV..PF05190."," 0"," 0"," 0"," 0","38"," 4","18","21","23","22","93"," 7","56","60","24","57"," 2"
"Adenylate.kinase..active.site.lid..PF05191."," 0"," 0"," 0"," 0","17"," 6"," 1"," 6"," 5"," 2","31"," 0","22"," 7","11","13"," 1"
"MutS.domain.III..PF05192."," 0"," 0"," 0"," 0","42"," 1","14","20","25","18","97"," 4","62","62","25","53"," 0"
"Peptidase.M16.inactive.domain..PF05193.","  0","  0","  0","  0"," 80"," 15"," 23"," 68"," 55"," 29","248"," 30","160","132"," 70","176","  0"
"UreE.urease.accessory.protein..C.terminal.domain..PF05194."," 0"," 2"," 0"," 0"," 5"," 0"," 1"," 0"," 1"," 6","12"," 1"," 4"," 1"," 2"," 6"," 0"
"Aminopeptidase.P..N.terminal.domain..PF05195."," 0"," 8"," 0"," 9","27"," 4","12","11","14"," 2","62"," 6","29","11","19","22"," 0"
"Translation.initiation.factor.IF.3..N.terminal.domain..PF05198."," 0"," 0"," 0"," 0"," 7"," 2"," 5"," 8"," 4"," 4","21"," 1","15","11","13","19"," 3"
"GMC.oxidoreductase..PF05199.","  0","  0","  0","  0"," 84"," 27"," 29"," 39"," 61"," 27","248"," 28","143"," 76"," 49","142","  4"
"Glutamyl.tRNAGlu.reductase..N.terminal.domain..PF05201."," 1"," 0"," 0"," 1","16"," 3","11"," 3","10","12","43"," 2","40","15"," 9","25"," 0"
"Hom_end.associated.Hint..PF05203.","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0"
"Homing.endonuclease..PF05204.","0","0","0","0","1","1","0","0","0","0","3","0","4","1","5","6","0"
"PF05208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Septum.formation.inhibitor.MinC..N.terminal.domain..PF05209."," 0","12"," 0"," 1"," 0"," 3"," 1"," 2"," 0"," 2"," 0"," 3","10"," 0"," 2"," 0"," 1"
"PF05216","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0"
"S.adenosyl.L.homocysteine.hydrolase..PF05221.","  0","  0","  0","  0"," 33","  0"," 16"," 21"," 15"," 13"," 76","  1"," 42"," 54"," 44","105","  8"
"Alanine.dehydrogenase.PNT..N.terminal.domain..PF05222."," 0"," 0"," 0"," 0","16"," 2"," 4"," 7"," 2"," 6","40","13","30","28","22","65"," 0"
"NTF2.like.N.terminal.transpeptidase.domain..PF05223."," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 8"," 1"," 1","10"," 4"," 2"," 0"
"NDT80...PhoG.like.DNA.binding..family..PF05224.","0","0","0","3","0","0","0","4","2","0","0","0","2","0","1","0","0"
"helix.turn.helix..Psq.domain..PF05225."," 2"," 0"," 0"," 2","20"," 9"," 2"," 0"," 5","13","12"," 0","20"," 2"," 1"," 7"," 0"
"PF05226"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 2"," 0"," 0","14"," 0"," 5"," 1"," 0"
"CHASE3.domain..PF05227.","  0","  3","  0","  0","  5","  0","  1","  9","  0","  0","115"," 18"," 66"," 74"," 14"," 85","  0"
"PF05228"," 3"," 0"," 0"," 1"," 7"," 6"," 7"," 3"," 7"," 0","34"," 7","31"," 9"," 6","19"," 1"
"PF05229"," 3"," 1"," 0"," 2"," 0"," 4"," 0"," 3"," 2"," 1"," 6","12","19"," 6","15","18"," 4"
"PF05230"," 2"," 1"," 0"," 0"," 1"," 3"," 2"," 1"," 0"," 2","12"," 8","14"," 7","11"," 5"," 0"
"PF05231"," 0"," 5"," 0"," 0","21","14","17"," 2"," 5"," 4","22","21","30"," 9","51"," 5"," 0"
"PF05232"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 3"," 0","16"," 0"," 5"," 0"," 1"," 0"," 0"
"PF05233"," 0"," 1"," 0"," 0"," 0"," 0"," 3"," 2"," 1"," 0","14"," 4"," 4"," 4"," 6","20"," 2"
"CHAD.domain..PF05235."," 0"," 2"," 0"," 0"," 7"," 0"," 7"," 1"," 5"," 0","31"," 1"," 4"," 6"," 2"," 3"," 0"
"Transcription.initiation.factor.TFIID.component.TAF4.family..PF05236.","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"MoeZ.MoeB.domain..PF05237."," 0"," 0"," 0"," 0","14"," 0"," 2"," 0"," 8"," 1","22"," 7","12","21","18","24"," 0"
"Kinetochore.protein.CHL4.like..PF05238.","0","0","0","0","0","0","1","0","0","0","1","0","5","0","0","2","0"
"PRC.barrel.domain..PF05239."," 0"," 0"," 0"," 0","13"," 1"," 4"," 1"," 4"," 0","34"," 2","22","19","11","22"," 3"
"PF05241","0","0","0","0","1","0","0","0","0","0","1","0","1","2","1","2","0"
"Flagellar.transcriptional.activator..FlhD...PF05247.","0","0","0","0","0","2","1","1","0","0","2","2","0","0","0","0","0"
"PF05255","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"CHAP.domain..PF05257."," 0"," 0"," 0"," 0"," 0"," 0","14"," 0"," 0"," 1"," 4"," 0"," 0"," 1"," 7"," 3"," 0"
"PF05258"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 2"," 0"," 0","10"," 4"," 3"," 7"," 1"," 7"," 0"
"TraM.protein..DNA.binding..PF05261.","0","0","0","1","0","9","0","0","0","0","0","1","1","0","0","0","0"
"PF05262","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"PF05263","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"Bacteriophage.CII.protein..PF05269.","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Alpha.L.arabinofuranosidase.B..ABFB...PF05270."," 0"," 2"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0","22"," 0"," 7"," 9"," 4","20"," 0"
"PF05272","  0","  0","  0","  1","131","  0","  3","  2","  0","  1","  1","  2","  7","  0","  0","  4","  1"
"PF05275"," 0"," 0"," 0"," 0"," 2"," 0"," 7"," 5"," 6"," 0","16"," 0"," 0"," 0"," 2"," 1"," 0"
"PF05277","0","0","0","0","0","1","0","0","0","2","5","0","0","4","0","0","1"
"Flagellar.transcriptional.activator..FlhC...PF05280.","0","0","0","0","0","0","0","0","0","0","4","0","0","3","3","6","0"
"AAR2.protein..PF05282.","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","2","0"
"PF05284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PF05285","0","0","0","0","1","0","0","1","0","1","4","1","5","2","0","5","0"
"PF05291","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0"
"Malonyl.CoA.decarboxylase..MCD...PF05292."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13"," 0"," 3","11"," 0","11"," 0"
"Mammalian.taste.receptor.protein..TAS2R...PF05296.","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0"
"M61.glycyl.aminopeptidase..PF05299."," 3"," 0"," 0"," 0","13"," 2"," 0","12"," 4"," 1","50","10","35","36","14","42"," 0"
"Protein.of.unknown.function..DUF727...PF05303.","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0"
"PF05305","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"PF05309","0","0","0","0","0","6","0","0","0","0","2","2","2","2","2","1","3"
"PF05316","0","0","0","0","0","0","0","1","0","0","0","0","2","1","0","2","0"
"Haemolysin.expression.modulating.protein..PF05321.","0","1","0","0","0","2","0","0","0","1","1","0","2","2","1","0","0"
"RNA.polymerase.I.specific.transcription.initiation.factor.RRN3..PF05327.","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"CybS..PF05328.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"PF05331","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Domain.of.unknown.function..DUF718...PF05336.","0","0","0","0","0","0","0","5","1","0","3","0","4","1","4","4","0"
"M42.glutamyl.aminopeptidase..PF05343."," 1"," 0"," 0"," 1","10"," 0"," 8"," 9"," 9"," 2","22"," 1","24","21","15","13"," 0"
"Putative.Ig.domain..PF05345."," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 9"," 0","22"," 1"," 8"," 9"," 0"," 6"," 0"
"PF05346","0","0","0","1","2","0","0","0","0","0","0","0","1","0","0","1","0"
"PF05347","0","0","0","2","0","0","1","0","1","0","0","0","1","0","0","0","0"
"PF05348","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"Phage.Head.Tail.Attachment..PF05354.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"PF05359"," 0"," 0"," 0"," 1"," 9"," 0"," 1"," 0"," 5"," 0","14"," 0","15"," 8"," 0"," 9"," 0"
"PF05360","0","0","0","0","1","0","1","4","0","1","8","3","2","5","2","2","0"
"Lon.protease..S16..C.terminal.proteolytic.domain..PF05362.","  0","  0","  0","  0"," 82","  3"," 17"," 20"," 39"," 20","148"," 25","140"," 84"," 50"," 95","  6"
"Ubiquinol.cytochrome.C.reductase..UQCRX.QCR9.like..PF05365.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"NmrA.like.family..PF05368."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 8"," 1"," 4","43"," 8","44","27","27","30"," 4"
"Phage.major.coat.protein..Gp8..PF05371.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"PF05378"," 0"," 0"," 0"," 0","17"," 1"," 9","11"," 9","11","49"," 6","35","50","24","60"," 0"
"PF05380"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0","26"," 0"," 0"," 0"," 0"," 0"," 0"," 1"
"PF05382","0","0","0","0","0","0","3","0","1","0","2","0","0","4","2","0","0"
"La.domain..PF05383.","1","1","0","0","0","0","0","1","0","0","2","0","0","0","0","3","0"
"PF05384","0","0","0","0","2","0","0","0","0","0","1","0","1","1","1","0","0"
"PF05388","0","0","0","0","2","0","0","0","1","0","3","0","1","0","1","0","1"
"Negative.regulator.of.genetic.competence..MecA...PF05389.","2","0","0","0","0","0","0","2","0","0","2","0","0","1","0","0","0"
"Flagellar.protein.FliT..PF05400.","0","0","0","0","0","0","0","2","0","0","8","0","1","2","0","0","0"
"Nodulation.protein.S..NodS...PF05401."," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 0"," 0"," 0","10"," 0"," 4"," 5"," 3"," 5"," 0"
